OBJECTID,CJRTRACTBLOCK,CNT_CJRTRACTBLOCK,SHAPE_Length,SHAPE_Area
2777,5302 1001,1,271.938657,4341.882368
2778,5702 1011,1,572.847408,17414.836071
2780,5800 1056,1,415.704798,10116.870484
2781,5800 1054,1,232.789628,1996.32296
2782,5800 1055,1,508.311315,12917.38381
2783,6202 1095,1,981.496527,75729.954759
2784,6202 1102,2,717.177199,26654.626351
2785,6202 1096,1,295.221923,3003.163077
2786,5702 1010,1,719.162818,31669.651798
2787,5702 1009,1,628.91394,23190.888325
2788,5701 2008,1,630.873051,21340.883443
2789,6202 1035,1,506.78737,9459.991772
2790,6202 1036,2,850.907218,27720.505314
2791,6202 1027,1,416.690431,10871.444396
2792,6202 1026,1,1374.353246,111210.793552
2793,6202 1037,1,1047.759464,55489.935608
2794,6202 1103,1,1035.501647,62996.350196
2795,5702 1007,2,432.828568,9809.26177
2796,5701 2007,1,379.166479,8124.158287
2797,5701 5005,3,335.607026,4563.582468
2798,5701 2006,3,555.996078,19179.271726
2799,6202 1104,8,577.058652,16158.854513
2800,6202 1028,2,295.696202,4108.487519
2801,5800 1053,1,295.710294,2827.140913
2802,5800 1052,1,342.201957,6787.434354
2803,5800 1051,1,475.744225,13360.347205
2804,5800 1050,1,464.099129,12550.674675
2805,5800 1048,1,643.352225,25547.076355
2806,5800 1049,1,482.397771,13669.202668
2807,5800 1047,1,472.204179,13028.459331
2809,6202 1029,1,468.128092,12912.182633
2810,6202 1034,2,296.03352,1951.265526
2811,6202 1030,1,453.503085,12875.576707
2812,5702 1008,2,603.26633,19102.998054
2813,5701 5006,2,528.513814,11201.03333
2815,5800 1037,1,425.731116,10558.57184
2816,5800 1033,1,536.998733,17964.090142
2817,5800 1036,1,613.980668,23474.799152
2818,5800 1035,1,452.480755,12337.670197
2819,5800 1034,1,451.79452,12342.243234
2820,5800 1031,1,540.028535,17060.165315
2821,5800 1032,1,677.618567,27763.500261
2822,5702 1005,1,635.863723,23220.432496
2823,5701 2004,1,554.847064,19119.944213
2824,5702 1006,1,609.544957,23197.761018
2825,5701 2005,1,603.283027,22444.060893
2826,5600 2021,1,64.397799,197.157408
2827,5701 5007,1,372.69996,6905.938221
2828,5701 5004,1,641.258033,26375.937047
2829,5000 1010,1,349.718961,7203.965813
2830,5500 1016,1,495.699761,13530.830385
2831,4901 2015,1,430.397818,10960.793558
2833,4901 2008,1,506.385912,14611.530155
2834,5000 1009,1,358.556857,7633.40808
2835,5000 1007,1,405.418325,10244.423797
2836,5000 1008,1,332.059543,5564.695582
2837,5000 4004,1,522.171687,15212.630443
2838,5201 2003,1,504.888118,13988.500521
2839,5301 2000,2,670.157859,28072.299675
2840,5201 1004,1,616.036544,18585.324969
2841,5000 4005,1,511.671258,15063.574727
2842,5301 2001,1,716.495109,22673.73217
2843,5301 2002,1,483.392033,13199.499925
2844,4202 1017,1,394.96513,8409.169814
2845,5500 1012,1,467.979497,11465.668833
2846,5500 1011,1,240.884324,1982.060947
2847,5500 1013,2,390.733285,9294.597209
2848,4202 1018,2,314.592574,5222.728959
2849,6202 1107,6,1209.536895,18577.252986
2850,5800 1027,1,482.444154,14386.279687
2851,5800 1026,1,397.407567,9784.347529
2852,5800 1028,1,621.503852,21768.770138
2853,5800 1025,1,396.689642,9750.325726
2854,5800 1029,1,507.45504,15740.970998
2855,5702 1004,1,601.003402,20652.2119
2856,5702 1003,1,520.138818,16455.840991
2857,5701 2002,1,518.904129,16314.940512
2858,5701 2003,1,464.614084,13448.379726
2859,5701 5002,1,439.676238,12090.971055
2860,5701 5003,1,593.662353,20321.273354
2861,5600 2018,1,179.110846,1758.300723
2862,5600 2019,1,412.93764,10190.480961
2863,5800 1024,1,592.59893,19890.393689
2865,5600 2013,2,216.78574,701.122526
2866,6202 1031,1,777.599196,32440.323794
2867,6202 1032,5,1488.211622,142923.506064
2868,5800 1023,1,503.383101,13459.730307
2869,5600 2014,3,224.048099,3223.449813
2870,5600 2015,3,193.160648,1902.960579
2871,5800 1030,1,479.847569,12776.996192
2872,5702 1002,1,565.926851,20698.206224
2873,5701 2001,1,582.20945,21128.212263
2874,5701 2000,1,528.581226,17438.440741
2875,5701 5001,1,501.810571,15672.434302
2876,5600 2020,1,502.409045,15579.795593
2877,5701 5000,1,656.195332,26329.352143
2878,5600 2012,3,575.036516,19582.747268
2879,5702 1000,1,603.143372,19212.495672
2880,5600 2010,5,200.218705,1141.760768
2881,5600 2011,1,144.845446,536.872462
2882,5800 1014,1,479.809848,13440.139197
2884,5800 1010,1,600.434958,22265.611382
2885,5800 1011,1,513.885454,15101.538844
2886,5800 1012,1,513.637427,15113.898903
2887,5800 1013,1,520.243049,14802.128084
2888,5800 1009,1,709.271741,31711.381629
2889,6202 1033,5,812.491929,39164.583232
2890,5702 1001,2,428.133183,6007.447958
2891,5100 1026,1,556.398563,17872.470427
2892,5100 1027,1,394.297487,7944.570298
2893,5402 1016,1,578.768518,20978.432938
2894,5100 1028,1,575.403935,20889.809393
2895,5800 1008,1,179.047781,1712.783041
2896,5402 1015,1,631.88835,21838.737981
2897,5402 1014,2,388.340974,5522.919818
2898,5701 1007,1,361.803359,7060.846658
2899,5701 1006,1,511.695671,16355.716316
2900,5600 2002,1,437.870296,10202.166052
2901,5600 2000,1,474.843362,13969.468639
2902,5701 1005,1,474.449779,14046.312685
2903,5600 2001,1,439.142099,10046.247632
2904,5701 1001,1,552.437064,18809.619082
2905,5701 1000,1,456.272063,12192.511496
2906,5800 1007,1,431.13767,10033.485217
2907,5100 1025,1,415.799417,9070.802711
2908,5800 1006,1,401.216578,10220.287795
2910,5800 1015,1,412.520606,10437.950339
2911,5100 1016,1,159.79184,902.534131
2912,5600 1009,1,141.164979,804.090927
2913,5701 1002,1,387.892166,5337.913741
2914,5100 1017,1,470.426233,12652.606632
2915,5100 1015,1,279.751462,4098.127389
2916,5100 1023,1,418.484185,9217.518109
2917,5100 1024,1,668.627373,26359.91725
2918,5100 1022,1,472.322437,12768.048551
2919,5402 1012,1,556.9679,18889.660439
2920,5401 1018,2,388.782165,5423.873558
2921,5401 1019,1,457.814871,12225.285457
2922,5402 1011,1,641.278696,24386.35468
2923,5402 1010,1,472.569299,12895.515138
2924,5302 1018,1,556.968511,18918.047405
2925,5100 1014,1,120.803298,764.712894
2926,5202 1007,1,555.484725,19162.483892
2927,5600 1010,2,457.188233,12003.643227
2928,5800 1005,1,949.160715,53291.377475
2929,5701 1003,1,620.25317,21024.130067
2930,5800 1004,1,464.402389,13066.127946
2932,5600 1000,1,474.204352,12999.29938
2933,5701 1004,1,537.608515,17973.062532
2934,5100 1021,1,427.61444,10804.204577
2935,5100 1013,1,524.708798,13750.991142
2936,5100 1012,1,442.154438,11766.903911
2937,5100 1011,1,444.050694,11927.286271
2938,5100 1019,1,669.349289,26711.406547
2939,5100 1020,1,553.959136,19265.002795
2940,5100 1018,1,532.734931,17778.782912
2941,5402 1009,1,423.527701,10593.120654
2942,5202 1006,1,602.234004,22129.076984
2943,5302 1017,1,604.005635,22512.924369
2944,5402 1013,1,570.304617,20230.990753
2945,5402 1008,1,653.027372,25672.455008
2946,5401 1014,1,513.290599,16498.487182
2947,5401 1015,1,569.759482,20083.619008
2948,5401 1016,1,578.933438,17363.986791
2949,5401 1017,3,215.977585,2101.3752
2950,5600 1001,2,399.540313,7041.997553
2951,5600 1008,2,710.638113,32578.615406
2952,5600 1007,1,455.59973,13402.470692
2953,5800 1003,1,550.590532,17065.66107
2954,5600 1002,2,195.045903,2137.829178
2955,5500 3015,2,373.430724,11004.53923
2956,5100 1000,1,517.091577,13452.748693
2957,5401 1010,2,334.157031,6497.332563
2958,5600 1003,1,516.791005,14210.265706
2959,5100 1002,1,106.178864,506.040072
2961,4902 2012,1,283.669731,4174.988701
2962,4902 2011,1,568.060586,18591.835205
2963,4902 2010,1,471.125617,12695.645855
2964,5100 1003,1,273.432894,3888.314405
2965,5302 1014,1,467.1214,10744.366951
2966,5302 1013,1,544.592111,17542.757093
2967,5100 1004,1,464.42688,12369.92399
2968,5500 3005,1,679.161849,27676.910874
2969,5500 3006,1,563.770367,19063.705097
2970,5500 3007,2,556.818837,18931.247812
2971,5100 1006,1,478.351356,9978.326231
2972,5500 3008,1,496.270003,8324.822977
2973,5100 1005,1,724.922547,32813.044094
2974,5401 1007,1,695.040148,25206.654069
2975,4902 2005,1,519.050306,15726.329392
2976,4902 2004,1,511.690647,15005.177041
2977,5000 2012,2,525.919158,15202.41871
2978,5202 1000,1,770.574515,36907.491124
2979,5000 2011,1,518.71284,15953.582901
2981,5000 3005,1,450.742896,8732.262332
2982,4902 2006,1,490.229974,13292.717232
2983,4902 2007,1,519.174222,15645.266815
2984,5302 1012,1,640.585685,25492.492542
2985,5202 1003,1,765.122825,36165.16625
2986,5402 1005,2,732.114584,32510.727525
2987,5401 1005,1,675.684213,26659.696693
2988,5401 1006,1,725.166059,32147.519993
2989,5402 1004,1,639.331797,20630.220445
2990,5302 1011,1,621.04122,20309.236953
2991,5201 1009,4,252.471256,5029.323533
2992,5000 2010,1,377.62281,7395.4758
2993,5401 1008,1,273.293005,2518.945201
2994,5500 3009,1,497.090248,16023.465135
2995,5402 1002,1,493.62461,13683.35173
2996,5402 1003,1,236.639542,2449.443642
2997,5302 1010,2,576.329128,11389.252676
2998,5202 1001,1,513.799019,11187.072783
2999,5202 1002,1,610.831209,23242.7094
3000,5302 1000,1,612.0136,23259.560881
2001,1500 1009,1,645.636589,23740.716851
2003,1200 4000,1,1783.018067,181842.936157
2004,1200 2008,1,888.891106,33652.665009
2005,1301 1013,1,612.553426,20480.405472
2006,1301 1010,1,873.450732,36377.939357
2007,1301 1012,1,740.658183,31595.487242
2008,1301 1014,1,776.966134,36351.755168
2012,1500 4002,1,551.072913,20822.567043
2021,1500 4001,1,253.725562,3339.67293
2055,2600 2005,1,604.732303,16839.878249
2075,1500 1003,1,1579.206013,28051.799229
2076,1600 4007,1,206.269226,768.023365
2080,1600 4006,1,770.818657,29506.867441
2081,1600 5016,1,602.167886,19636.737412
2082,1600 5019,1,706.499018,27903.164262
2085,1600 5015,1,617.396675,20182.84889
2086,1600 5011,1,469.931921,13196.014066
2087,1600 5014,2,620.318273,17757.249688
2088,1600 4003,1,1033.369409,40740.826823
2089,1600 4002,1,1052.63592,41647.211269
2091,1600 4001,1,755.039944,24645.795784
2094,1600 5010,1,808.038884,32088.69925
2095,1600 4000,1,717.841041,22382.970293
2096,1600 5012,1,788.905736,27508.926422
2098,1600 5013,2,3039.309112,244978.626856
2099,1600 5007,1,624.19039,23631.246542
2101,1600 5009,4,1710.03396,48124.92557
2102,1600 5008,1,603.704034,20648.943878
2103,1600 5006,1,1116.254527,45141.470551
2104,1600 5005,1,760.145186,27732.138158
2105,1600 5004,1,748.168125,27159.363776
2106,1600 5003,1,602.656408,19314.688781
2107,1600 5002,1,696.881202,26341.009102
2108,1600 5001,1,1070.990151,40612.019239
2109,1600 5000,5,3899.061942,133958.554436
2146,2600 2009,1,108.595183,611.784674
2155,2600 2010,1,511.643024,13091.641564
2181,1301 1015,1,691.798787,20373.547088
2381,1803 5003,1,1181.884386,27154.346488
2405,1803 5004,1,260.804359,4186.00758
2415,1803 5005,4,1930.760409,133528.273255
2420,1500 1017,1,150.877326,33.293012
2434,1500 1019,1,1096.698022,47100.573317
2436,1500 3010,1,204.274703,1351.191509
2467,1500 1016,4,2475.84602,48188.256337
2468,1803 5002,3,4136.071402,720518.485285
2499,1500 1001,2,621.616981,7964.510189
2507,1500 1005,1,1101.01991,46135.477357
2511,1600 4005,1,1080.907934,66129.395609
2512,1500 1002,1,2969.551396,349899.492434
2514,1600 5020,1,101.975377,403.975197
2515,1600 4008,4,4783.558115,543088.318755
2517,1600 5021,1,661.228348,22765.212212
2519,1600 5018,1,139.543675,1001.383241
2521,1600 5017,1,142.619376,1042.420585
2538,1500 1013,1,955.652366,40471.321819
2542,1500 1007,1,877.990683,32311.728115
2551,1500 1006,1,540.231816,16068.591042
2557,1500 1015,6,4782.629179,1107836.353207
2558,1600 4011,1,435.472963,11012.246502
2569,1500 1000,1,3633.951756,117950.624764
2579,2600 2014,1,658.181723,18596.686962
2581,2600 2007,1,526.469135,13727.481333
2588,2600 2008,2,1118.467911,51432.658457
2589,1302 1000,2,1588.208857,114578.403636
2591,2600 2006,1,511.362552,13073.848023
2592,1301 1016,1,767.198448,24745.289708
2613,2600 2002,1,1134.132122,54482.986817
2616,2600 2003,4,4876.052987,474736.670667
2639,1301 1005,4,4046.681546,408156.116392
2653,1301 1004,3,997.847189,32231.088238
2658,2600 2004,9,5824.142909,99636.656837
2660,2600 2000,1,3070.148971,186856.423583
2661,2001 7003,1,100.237625,327.325409
2669,2001 7002,2,388.462819,5769.184019
2671,1301 1002,1,4151.598011,690689.21394
2683,2001 7004,1,2221.431161,193098.87741
2686,2001 7001,4,1750.953087,69978.44252
2732,2600 2001,1,1268.321362,71064.858175
2739,1301 1000,6,6155.853062,331492.846935
2740,1301 1001,4,530.778342,9902.050229
2742,1500 1018,3,3672.120337,579576.530486
2009,1702 2009,1,594.495315,20701.163105
2010,1702 1015,1,134.877533,862.621972
2011,1701 5010,1,661.456754,25050.587207
2013,1702 2005,1,245.973749,2366.09077
2014,1701 5011,1,587.228795,19706.943157
2015,1701 5008,1,304.543243,4596.620492
2016,1701 5009,1,767.223436,29994.235406
2017,1701 5012,1,689.34454,24506.654428
2018,1702 1004,1,481.301442,14131.611034
2019,1702 1005,1,446.367863,8393.034682
2020,1801 1002,18,2411.159331,317080.93839
2022,1702 2006,1,444.611814,12179.513865
2023,1702 1003,1,297.734655,4157.663226
2024,1701 5007,1,376.136248,8828.73438
2025,1702 1002,2,668.352059,17830.03805
2026,1702 1001,1,418.476899,7370.030885
2027,1701 5005,1,349.331728,7477.514257
2028,2201 2008,1,479.404205,14424.747197
2029,2501 3003,1,374.468133,7684.636205
2030,2201 2009,1,536.365486,17757.742327
2031,9509 2000,1,413.549143,10337.346445
2032,9509 2012,1,589.127978,20501.013953
2033,9509 2010,1,626.004005,22575.844608
2034,9509 2011,1,641.783271,23446.390489
2035,9509 1009,1,200.525322,1534.482771
2036,2201 2010,1,422.080861,11351.80551
2037,2600 2013,1,636.271741,25516.739115
2038,2501 1003,1,452.126596,10029.804119
2039,2201 2012,1,564.794865,19588.191406
2040,2202 1002,1,313.27036,3663.953733
2041,2202 2007,1,598.022412,21436.883648
2042,9501 1005,1,588.653531,19368.651108
2043,2202 2006,1,417.134621,9819.272896
2044,9509 2001,1,128.720712,775.896005
2045,2201 2011,1,384.813832,11766.982263
2046,2201 4005,1,162.775143,901.543724
2047,2201 1003,1,517.401979,17128.313822
2048,2201 1008,1,635.877,24153.432859
2049,2202 3003,1,193.660094,1493.012103
2050,2202 3004,1,566.772262,19874.748073
2051,2202 3005,1,535.942378,17724.451772
2052,9509 8000,1,788.643073,22034.879296
2053,2202 1004,1,635.335794,22239.169459
2054,2202 1008,1,451.568932,12060.353442
2056,1901 7000,1,570.093708,14161.758424
2057,1902 2005,1,690.912446,27999.8365
2058,1901 7001,1,433.791073,9791.714803
2059,1901 7002,1,433.13109,9794.966423
2060,1901 7003,1,531.918796,17654.666722
2061,9505 2006,1,514.871439,15067.589626
2062,9505 2001,1,823.490424,29738.974582
2063,1804 2005,2,450.252968,9360.48191
2064,1804 4007,1,805.694765,25687.055626
2065,1804 2006,1,563.839585,18611.310388
2066,1803 6000,1,633.34344,17541.469746
2067,1901 8014,1,447.290628,10876.318332
2068,1901 8013,1,448.822504,10959.088961
2069,1901 8012,1,366.274439,8001.041464
2070,1702 2021,1,554.880804,16128.349406
2071,9505 2005,1,567.505867,18603.045219
2072,1804 4006,1,803.68055,25373.311122
2073,1804 2004,1,565.97315,17044.640784
2074,9505 2002,1,541.512165,14181.201075
2077,1600 1009,1,723.576351,24351.352439
2078,1600 4004,1,735.350467,31916.212515
2079,1600 1011,1,584.193411,15791.959509
2083,1600 1002,1,544.095787,16130.651329
2084,1600 1008,1,821.489774,33247.584225
2090,1600 1007,1,775.160843,27000.012266
2092,1600 1006,1,669.119783,26319.030809
2093,1600 1003,1,846.734877,32340.052987
2097,1600 1004,1,648.042362,19752.546319
2100,1600 1005,1,486.218194,11868.514165
2111,2301 4001,1,130.58471,673.641461
2113,2501 1002,1,141.182468,1118.558432
2114,2501 1005,1,455.693728,12632.74118
2115,2501 1006,1,558.103382,18250.244785
2116,2501 1000,1,725.518333,26003.169292
2117,2501 3006,1,546.662782,18334.577155
2118,2400 2005,1,451.153626,12599.582425
2119,2400 2004,1,576.988623,17332.641194
2120,2400 2003,1,330.358015,4350.264446
2122,2400 2001,1,406.616374,9385.815537
2123,2400 2000,1,510.823487,15600.984724
2124,2301 4000,1,577.411231,20701.876312
2125,2301 1002,1,203.176749,1643.707847
2127,2201 2013,1,205.050271,2362.613898
2128,2201 2014,1,246.850332,3404.682397
2129,2501 3004,1,438.337352,11924.172231
2130,2002 5023,1,754.461428,30706.561729
2131,2501 3005,1,547.496275,18389.124406
2132,2002 5022,1,730.921242,29164.784549
2133,2002 5020,1,562.114248,13154.487764
2134,2002 5019,1,377.725257,6214.109404
2135,2501 3001,1,406.506356,10029.223668
2136,2501 3000,1,548.026572,18405.370053
2137,2501 1004,1,719.580763,32698.096648
2138,2201 2007,1,499.093851,15497.173116
2139,2201 2004,1,536.452052,17769.164682
2140,2201 2003,1,443.037805,12475.03618
2141,2201 2002,1,204.794064,2353.836025
2142,2201 2001,1,247.047486,3408.151421
2143,2201 2000,1,543.087745,18570.654042
2144,2202 2002,1,598.264558,21447.273444
2145,2202 2003,1,388.225315,8930.770438
2147,2202 2004,1,371.628629,8203.132003
2148,2202 2005,1,180.348599,1594.775531
2149,2002 5021,1,155.047799,885.461284
2150,9509 2007,1,347.875122,7240.194213
2151,2002 5014,1,301.376837,4411.712055
2152,2002 5015,1,474.725726,12722.222902
2153,2002 5013,1,574.970796,16300.603497
2154,2002 5016,1,306.241049,5784.09313
2156,2201 2006,1,439.868215,11329.144465
2157,2002 5012,1,96.472891,342.784226
2158,2002 5011,1,625.949007,19033.073132
2159,2201 2005,1,463.045566,12271.647448
2160,2201 1011,1,372.521462,8253.953518
2161,2202 2001,1,524.6261,14784.33954
2162,2202 2000,1,462.600405,12253.332526
2163,9509 2006,1,338.982551,7184.012926
2164,2002 5010,1,534.586104,14861.40032
2165,2002 5009,1,268.023625,3664.762554
2166,2002 5008,2,750.354426,22918.737189
2167,2002 5007,1,444.820316,11411.925024
2168,2002 5017,1,280.696511,4773.929215
2169,2002 5018,1,533.739428,16493.69472
2170,2201 4007,1,451.809017,11774.155371
2171,2201 4006,1,463.414364,12293.271742
2172,2201 1005,1,464.594631,9905.436668
2173,2201 1006,1,521.359281,14559.265727
2174,2201 1007,1,490.156024,12660.570331
2175,2201 1010,1,525.52478,13721.067931
2176,2202 3007,1,524.596982,14794.798383
2177,2202 3006,1,463.15944,12293.226669
2178,2202 1003,1,554.329184,16067.385053
2179,2201 1004,1,139.209691,661.904294
2180,2201 1009,1,140.449963,785.274926
2182,2002 4005,1,475.602443,12843.761171
2183,2002 4006,1,472.812491,12728.452703
2184,2002 4007,1,871.812933,37980.186398
2185,2201 4003,1,539.217322,17891.803928
2186,2201 4004,1,513.829741,16851.101314
2187,2002 4004,1,246.583868,2798.36463
2188,2002 4003,1,596.146677,21284.654854
2189,2002 4002,1,883.890924,38484.45876
2190,2002 5006,1,747.015324,29447.075952
2191,2201 4002,1,556.062345,18901.391013
2192,2201 4001,1,437.424016,11181.473092
2193,2201 4000,1,357.668523,6495.685274
2194,2201 1002,1,386.515948,8871.597602
2195,2201 1001,1,387.064952,8878.386326
2196,2201 1000,1,657.353003,24927.373929
2197,2202 3002,1,418.880701,9533.77358
2198,2202 3001,1,456.280202,11723.656868
2199,2202 3000,1,534.797995,17577.112629
2200,2202 1005,1,681.605429,25163.677987
2201,2202 1006,1,356.92485,6090.02501
2202,2202 1007,1,515.553661,14307.304574
2203,2002 4000,1,611.420635,21838.835175
2204,2002 4001,1,875.527472,37079.967346
2205,2101 4009,1,563.361277,19271.691763
2206,2101 4007,1,329.987274,4955.506562
2207,2101 4008,1,455.968037,12340.747541
2208,2101 3005,1,531.448724,17421.481256
2209,2101 3004,1,653.714095,24503.269985
2210,2102 5003,1,555.105845,17976.97402
2211,2102 5004,1,314.881064,3203.913303
2212,2102 5005,1,526.621622,17361.487199
2213,2102 4009,1,654.535696,24457.83116
2214,2101 4006,1,104.268591,394.438401
2215,2102 3005,1,505.112298,14626.419692
2216,2002 3004,1,616.221975,23143.934992
2217,2002 3005,1,908.167413,42282.387435
2218,2101 4003,1,579.186609,21089.835526
2219,2002 5001,2,656.676136,24315.590969
