X,Y,OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,SQMILES,ORIG_FID
-77.083336367092272,38.928176001570286,442,0008013,3023,110010008013023,110010008013023,11409,0,30,30,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9,9,0,2.81893667,0.00440459,532
-77.081031923571302,38.928250112038562,443,0008013,3024,110010008013024,110010008013024,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83885469,0.00287321,533
-77.082225653339975,38.922067404217501,444,0008013,3025,110010008013025,110010008013025,17046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21185079,0.00658102,534
-77.083926824719455,38.9262800575261,445,0008013,3026,110010008013026,110010008013026,103238,0,69,68,68,0,0,0,0,0,0,0,1,0,3,65,0,0,0,0,0,0,0,1,0,46,45,0,0,0,0,0,0,0,1,0,3,42,0,0,0,0,0,0,0,1,0,19,19,0,25.50802409,0.03985629,535
-77.085237120516126,38.928118427261751,446,0008013,3027,110010008013027,110010008013027,24091,0,48,48,43,1,0,4,0,0,0,0,0,0,0,43,1,0,4,0,0,0,0,0,0,37,33,0,0,4,0,0,0,0,0,0,0,33,0,0,4,0,0,0,0,0,0,16,16,0,5.95242117,0.00930066,536
-77.086824536024054,38.928208422880665,447,0008013,3028,110010008013028,110010008013028,15742,0,22,22,21,0,0,0,1,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,9,8,1,3.88944875,0.00607726,537
-77.088036511515099,38.928207680586638,448,0008013,3029,110010008013029,110010008013029,15652,0,35,34,33,1,0,0,0,0,0,0,1,0,3,30,1,0,0,0,0,0,0,1,0,24,22,1,0,0,0,0,0,0,1,0,1,21,1,0,0,0,0,0,0,1,0,11,11,0,3.86733115,0.0060427,538
-77.089572891890768,38.928236665100464,449,0008013,3030,110010008013030,110010008013030,23993,0,43,41,40,1,0,0,0,0,2,0,2,0,1,39,1,0,0,0,0,2,0,2,0,29,28,1,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,0,0,0,0,16,15,1,5.92830358,0.00926297,539
-77.088066076888936,38.926690057748132,450,0008013,3031,110010008013031,110010008013031,63650,0,37,37,29,1,0,1,0,6,0,0,0,0,6,29,1,0,1,0,0,0,0,0,0,29,25,1,0,1,0,2,0,0,0,0,2,25,1,0,1,0,0,0,0,0,0,12,12,0,15.72661366,0.02457283,540
-77.088032914481374,38.925334459829941,451,0008013,3032,110010008013032,110010008013032,35796,0,73,71,66,0,0,5,0,0,0,0,2,0,1,65,0,0,5,0,0,0,0,2,0,50,46,0,0,3,0,0,0,0,1,0,1,45,0,0,3,0,0,0,0,1,0,26,25,1,8.84457421,0.01381965,541
-77.085907282894226,38.922240014389189,452,0008013,3033,110010008013033,110010008013033,385596,0,132,124,121,0,0,2,0,1,0,0,4,0,6,116,0,0,2,0,0,0,0,4,0,89,85,0,0,2,0,1,0,0,1,0,4,82,0,0,2,0,0,0,0,1,0,50,45,4,95.27336901,0.14886464,542
-77.087867562036351,38.924407173428534,453,0008013,3034,110010008013034,110010008013034,899,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.22207116,0.00034699,543
-77.084240373274298,38.928502094682649,454,0008013,3035,110010008013035,110010008013035,7326,0,11,11,10,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,11,10,0,0,1,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,4,4,0,1.81003014,0.00282817,544
-77.0919125746628,38.917607890441793,455,0008014,4000,110010008014000,110010008014000,165841,0,446,438,375,42,0,21,0,0,2,1,7,0,24,358,36,0,21,0,0,1,7,1,0,418,349,40,0,21,0,0,2,7,7,0,23,332,35,0,21,0,0,1,7,7,0,24,24,0,40.9761868,0.06402529,545
-77.09332405737247,38.918317497816517,456,0008014,4001,110010008014001,110010008014001,4144,0,6,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,2,1,1.02378526,0.00159966,546
-77.095559783899276,38.918649279070934,457,0008014,4002,110010008014002,110010008014002,24964,0,76,76,63,0,0,1,0,12,0,0,0,0,14,56,0,0,1,0,5,0,0,0,0,54,46,0,0,1,0,7,0,0,0,0,10,41,0,0,1,0,2,0,0,0,0,25,24,1,6.16823576,0.00963787,547
-77.097585666756316,38.918671564696218,458,0008014,4003,110010008014003,110010008014003,16786,0,34,34,29,4,0,1,0,0,0,0,0,0,2,27,4,0,1,0,0,0,0,0,0,28,23,4,0,1,0,0,0,0,0,0,2,21,4,0,1,0,0,0,0,0,0,14,14,0,4.14744566,0.00648038,548
-77.098513557076686,38.918273282059097,459,0008014,4004,110010008014004,110010008014004,92053,0,282,272,218,20,0,29,0,5,1,1,6,0,21,203,20,0,29,0,0,1,1,6,0,243,190,16,0,27,0,4,1,1,2,0,16,179,16,0,27,0,0,1,1,2,0,170,162,8,22.7443694,0.03553808,549
-77.099183914013835,38.919345709560631,460,0008014,4005,110010008014005,110010008014005,12571,0,30,29,27,0,0,1,0,1,0,0,1,0,4,24,0,0,1,0,0,0,0,1,0,18,16,0,0,1,0,0,0,0,1,0,2,14,0,0,1,0,0,0,0,1,0,12,12,0,3.1061518,0.00485336,550
-77.096734104341422,38.917889588595919,461,0008014,4006,110010008014006,110010008014006,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54348634,0.0024117,551
-77.09981538510462,38.921089980588718,462,0008014,4007,110010008014007,110010008014007,16255,0,20,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,11,0,4.01628433,0.00627544,552
-77.100340438565439,38.915689467822965,463,0008014,4008,110010008014008,110010008014008,172935,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7567456,0.06680742,553
-77.101232943161349,38.919042500881076,464,0008014,4009,110010008014009,110010008014009,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71211768,0.00111268,554
-77.099109812421432,38.915709038139148,465,0008014,4010,110010008014010,110010008014010,0,8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99142197,0.0031116,555
-77.097446537275431,38.91549887678832,466,0008014,4011,110010008014011,110010008014011,76018,0,115,110,100,3,0,7,0,0,1,0,4,0,8,94,1,0,7,0,0,1,0,4,0,91,82,1,0,4,0,0,0,0,4,0,6,76,1,0,4,0,0,0,0,4,0,61,56,5,18.78257509,0.02934777,556
-77.096331541436527,38.914248078279194,467,0008014,4012,110010008014012,110010008014012,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05754871,8.992e-05,557
-77.102324288742878,38.914517861697796,468,0008014,4013,110010008014013,110010008014013,0,133526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.99167189,0.05154949,558
-77.09536424769351,38.917550417934649,469,0008014,4014,110010008014014,110010008014014,20181,0,22,22,22,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,7,0,4.98634565,0.00779117,559
-77.089670832381586,38.914958679380106,470,0008021,1000,110010008021000,110010008021000,138329,384,45,45,45,0,0,0,0,0,0,0,0,0,7,38,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,5,29,0,0,0,0,0,0,0,0,0,19,17,2,34.27329372,0.05355202,560
-77.091280374203038,38.913927752662921,471,0008021,1001,110010008021001,110010008021001,34352,0,83,80,74,3,0,3,0,0,1,0,2,0,12,62,3,0,3,0,0,1,0,2,0,67,61,3,0,2,0,0,0,0,1,0,9,52,3,0,2,0,0,0,0,1,0,38,36,2,8.48760733,0.01326189,561
-77.092023873845534,38.910668466037777,472,0008021,1002,110010008021002,110010008021002,173331,72361,20,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,7,1,60.70587373,0.09485293,562
-77.088326440864407,38.909224792326597,473,0008021,1003,110010008021003,110010008021003,19453,0,168,163,119,16,0,25,1,2,2,3,1,0,17,107,16,0,25,1,0,1,1,1,0,149,103,15,0,23,1,2,2,3,1,0,13,95,15,0,23,1,0,1,1,1,0,115,106,9,4.80637589,0.00750996,563
-77.088866421373595,38.908586012326893,474,0008021,1004,110010008021004,110010008021004,15623,0,75,71,68,3,0,0,0,0,3,0,4,0,1,68,2,0,0,0,0,3,0,4,0,54,49,3,0,0,0,0,1,0,2,0,1,49,2,0,0,0,0,1,0,2,0,32,31,1,3.86017826,0.00603153,564
-77.094147007816886,38.913546373205364,475,0008021,1005,110010008021005,110010008021005,0,98188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.26040565,0.03790688,565
-77.088127107424597,38.911539950802691,476,0008021,1006,110010008021006,110010008021006,104630,0,503,488,398,26,2,53,0,9,4,0,9,1,44,368,21,2,53,0,2,4,0,9,1,449,360,23,2,47,0,8,3,0,4,1,41,330,21,2,47,0,1,3,0,4,1,294,276,18,25.85199202,0.04039374,566
-77.086662881056313,38.912163036779461,477,0008021,1007,110010008021007,110010008021007,20111,0,64,62,47,5,0,8,0,2,0,0,1,0,4,46,5,0,8,0,0,0,0,1,0,54,39,3,0,8,0,2,0,0,1,0,4,38,3,0,8,0,0,0,0,1,0,23,21,2,4.96892965,0.00776395,567
-77.087121910253273,38.911286052791404,478,0008021,1008,110010008021008,110010008021008,13721,0,49,48,47,0,0,1,0,0,0,0,1,0,9,38,0,0,1,0,0,0,0,1,0,39,38,0,0,1,0,0,0,0,0,0,5,33,0,0,1,0,0,0,0,0,0,17,16,1,3.39025758,0.00529728,568
-77.086409398329451,38.910774821126509,479,0008021,1009,110010008021009,110010008021009,9040,0,25,24,20,0,0,4,0,0,1,0,0,0,1,19,0,0,4,0,0,1,0,0,0,21,18,0,0,2,0,0,1,0,0,0,1,17,0,0,2,0,0,1,0,0,0,11,10,1,2.2336402,0.00349006,569
-77.089622816326184,38.954016820208025,480,0010015,5002,110010010015002,110010010015002,26351,0,72,63,51,5,0,7,0,0,5,0,4,0,3,48,5,0,7,0,0,5,0,4,0,47,37,3,0,6,0,0,1,0,0,0,1,36,3,0,6,0,0,1,0,0,0,24,23,1,6.51074629,0.01017304,428
-77.091612169582262,38.95401702924601,481,0010015,5003,110010010015003,110010010015003,26727,0,92,84,61,11,1,5,0,6,3,4,2,0,8,53,11,1,5,0,6,3,4,2,0,70,51,7,1,3,0,3,2,2,2,0,6,45,7,1,3,0,3,2,2,2,0,31,31,0,6.60369764,0.01031828,429
-77.093402900694201,38.953958818514465,482,0010015,5004,110010010015004,110010010015004,20119,0,59,59,59,0,0,0,0,0,0,0,0,0,2,57,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,25,25,0,5.03303019,0.00786411,430
-77.092910217479741,38.954946679402859,483,0010015,5005,110010010015005,110010010015005,3201,0,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0.79079546,0.00123562,431
-77.094650253365259,38.953570716819321,484,0010015,5006,110010010015006,110010010015006,4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81023992,0.001266,432
-77.095250603012843,38.952633468223013,485,0010015,5007,110010010015007,110010010015007,19167,0,48,48,40,3,0,5,0,0,0,0,0,0,0,40,3,0,5,0,0,0,0,0,0,40,35,1,0,4,0,0,0,0,0,0,0,35,1,0,4,0,0,0,0,0,0,23,21,2,4.94401919,0.00772503,433
-77.093476191997695,38.952721219438708,486,0010015,5008,110010010015008,110010010015008,20098,0,61,57,50,0,1,6,0,0,0,1,3,0,0,50,0,1,6,0,0,0,1,3,0,52,44,0,1,5,0,0,0,1,1,0,0,44,0,1,5,0,0,0,1,1,0,25,25,0,4.96581759,0.00775909,434
-77.091612655897279,38.952721341111136,487,0010015,5009,110010010015009,110010010015009,23266,0,71,67,61,0,0,6,0,0,0,0,4,0,3,58,0,0,6,0,0,0,0,4,0,58,53,0,0,5,0,0,0,0,0,0,3,50,0,0,5,0,0,0,0,0,0,30,30,0,5.74860353,0.00898219,435
-77.089622302279039,38.952720829410005,488,0010015,5010,110010010015010,110010010015010,22937,0,78,78,61,8,1,8,0,0,0,0,0,0,7,55,8,0,8,0,0,0,0,0,0,64,52,8,0,4,0,0,0,0,0,0,4,48,8,0,4,0,0,0,0,0,0,27,27,0,5.66722477,0.00885504,436
-77.089623550403246,38.951583074090657,489,0010015,5011,110010010015011,110010010015011,20329,0,76,69,56,1,0,12,0,0,0,0,7,0,0,56,1,0,12,0,0,0,0,7,0,49,39,1,0,9,0,0,0,0,0,0,0,39,1,0,9,0,0,0,0,0,0,24,24,0,5.02298215,0.00784841,437
-77.091613186976403,38.951582795831555,490,0010015,5012,110010010015012,110010010015012,20642,0,60,58,46,4,0,7,0,1,0,0,2,0,0,46,4,0,7,0,1,0,0,2,0,42,31,3,0,7,0,1,0,0,0,0,0,31,3,0,7,0,1,0,0,0,0,23,22,1,5.10031698,0.00796925,438
-77.093476464741656,38.951579373362719,491,0010015,5013,110010010015013,110010010015013,17764,0,54,54,51,3,0,0,0,0,0,0,0,0,6,45,3,0,0,0,0,0,0,0,0,44,42,2,0,0,0,0,0,0,0,0,4,38,2,0,0,0,0,0,0,0,0,22,22,0,4.38903502,0.00685787,439
-77.094945846600396,38.951580830917671,492,0010015,5014,110010010015014,110010010015014,12537,0,40,40,31,2,0,6,0,1,0,0,0,0,5,27,2,0,6,0,0,0,0,0,0,30,25,2,0,2,0,1,0,0,0,0,4,22,2,0,2,0,0,0,0,0,0,14,12,2,3.09761809,0.00484003,440
-77.09616076267416,38.951582824156802,493,0010015,5015,110010010015015,110010010015015,12570,0,49,49,49,0,0,0,0,0,0,0,0,0,2,47,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,14,14,0,3.09999141,0.00484374,441
-77.097247847271618,38.951417691624805,494,0010015,5016,110010010015016,110010010015016,7344,0,18,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,7,0,1.92357882,0.00300559,442
-77.089623730033054,38.947510418144276,495,0010016,6000,110010010016000,110010010016000,15390,0,61,54,46,2,0,6,0,0,5,0,2,0,0,46,2,0,6,0,0,5,0,2,0,43,35,2,0,5,0,0,0,0,1,0,0,35,2,0,5,0,0,0,0,1,0,23,21,2,3.80255071,0.00594149,443
-77.091615450107085,38.947511499538017,496,0010016,6001,110010010016001,110010010016001,15625,0,47,45,45,0,0,0,0,0,0,0,2,0,6,39,0,0,0,0,0,0,0,2,0,35,33,0,0,0,0,0,0,0,2,0,2,31,0,0,0,0,0,0,0,2,0,18,17,1,3.86054208,0.0060321,444
-77.093480271378013,38.947511046756979,497,0010016,6002,110010010016002,110010010016002,13484,0,43,43,43,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,16,16,0,3.33156497,0.00520557,445
-77.09555736063794,38.947512569786781,498,0010016,6003,110010010016003,110010010016003,18887,0,57,57,49,4,1,3,0,0,0,0,0,0,6,43,4,1,3,0,0,0,0,0,0,44,38,4,1,1,0,0,0,0,0,0,2,36,4,1,1,0,0,0,0,0,0,24,24,0,4.66664751,0.00729164,446
-77.097747784436393,38.947280178727645,499,0010016,6004,110010010016004,110010010016004,26776,0,46,45,44,1,0,0,0,0,1,0,0,0,3,41,1,0,0,0,0,1,0,0,0,39,38,1,0,0,0,0,0,0,0,0,3,35,1,0,0,0,0,0,0,0,0,27,23,4,6.61584067,0.01033725,447
-77.069203293381591,38.935472520070789,500,0006004,4015,110010006004015,110010006004015,53419,0,65,62,60,0,0,2,0,0,0,0,3,0,1,59,0,0,2,0,0,0,0,3,0,43,40,0,0,2,0,0,0,0,1,0,0,40,0,0,2,0,0,0,0,1,0,24,22,2,13.19880101,0.02062313,448
-77.071965994545323,38.935925573929374,501,0006004,4016,110010006004016,110010006004016,15359,0,47,44,33,2,0,9,0,0,3,0,0,0,1,32,2,0,9,0,0,3,0,0,0,38,27,2,0,8,0,0,1,0,0,0,1,26,2,0,8,0,0,1,0,0,0,18,18,0,3.79492793,0.00592957,449
-77.071733051753625,38.936770495476381,502,0006004,4017,110010006004017,110010006004017,16720,0,65,65,65,0,0,0,0,0,0,0,0,0,3,62,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,29,28,1,4.13110105,0.00645485,450
-77.07231136620554,38.937227895963005,503,0006004,4018,110010006004018,110010006004018,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12447948,0.0001945,451
-77.073055959871809,38.936922613407958,504,0006004,4019,110010006004019,110010006004019,9401,0,17,17,17,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,6,0,2.32290547,0.00362954,452
-77.073128659107041,38.936223402634823,505,0006004,4020,110010006004020,110010006004020,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06781809,0.00010597,453
-77.071795576580882,38.935114384117881,506,0006004,4021,110010006004021,110010006004021,15790,0,124,119,98,10,0,11,0,0,2,1,1,0,13,88,10,0,11,0,0,1,0,1,0,115,92,8,0,10,0,0,2,1,1,0,11,84,8,0,10,0,0,1,0,1,0,73,66,7,3.90141243,0.00609596,454
-77.073302913742495,38.932710257406775,507,0007011,1000,110010007011000,110010007011000,23820,0,442,416,312,28,10,41,0,25,2,2,21,7,79,273,23,3,40,0,4,2,2,18,7,402,297,27,8,35,0,17,0,1,16,5,66,260,22,3,34,0,2,0,1,14,5,287,259,28,5.88716243,0.00919869,455
-77.074965672141104,38.932749332476178,508,0007011,1001,110010007011001,110010007011001,23047,0,81,80,76,1,0,3,0,0,0,0,1,0,5,71,1,0,3,0,0,0,0,1,0,65,61,1,0,2,0,0,0,0,1,0,5,56,1,0,2,0,0,0,0,1,0,30,30,0,5.6944519,0.00889758,456
-77.07646394230855,38.932778983351085,509,0007011,1002,110010007011002,110010007011002,18266,0,19,19,19,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,8,8,0,4.51325374,0.00705196,457
-77.077979766296863,38.932813250471028,510,0007011,1003,110010007011003,110010007011003,27410,0,52,45,45,0,0,0,0,0,2,0,0,5,8,41,0,0,0,0,0,2,0,0,1,37,35,0,0,0,0,0,1,0,0,1,2,33,0,0,0,0,0,1,0,0,1,18,17,1,6.77256669,0.01058214,458
-77.073241818672358,38.930843640893592,511,0007011,1004,110010007011004,110010007011004,13069,0,753,471,323,64,2,56,0,26,13,3,8,0,93,269,54,1,56,0,4,11,2,8,0,460,310,55,2,51,0,22,10,3,7,0,79,260,50,1,51,0,3,8,2,7,0,576,351,19,4.23602556,0.00661879,459
-77.073916185931637,38.93038220580204,512,0007011,1005,110010007011005,110010007011005,28943,0,156,224,204,9,0,7,0,4,2,0,1,0,15,193,9,0,7,0,0,2,0,1,0,202,183,8,0,7,0,2,1,0,1,0,10,175,8,0,7,0,0,1,0,1,0,81,129,14,6.14256035,0.00959775,460
-77.075413698850554,38.931233147738133,513,0007011,1006,110010007011006,110010007011006,38836,0,65,65,60,2,1,2,0,0,0,0,0,0,3,57,2,1,2,0,0,0,0,0,0,56,53,1,0,2,0,0,0,0,0,0,3,50,1,0,2,0,0,0,0,0,0,27,27,0,9.59568087,0.01499325,461
-77.073340001503368,38.92889414812786,514,0007011,1007,110010007011007,110010007011007,1256,0,9,194,168,6,1,16,0,3,0,0,1,0,11,159,6,0,16,0,2,0,0,1,0,189,165,6,1,15,0,1,0,0,1,0,11,156,6,0,15,0,0,0,0,1,0,7,139,12,0.31029765,0.00048484,462
-77.078779852173085,38.93109041611563,515,0007012,2000,110010007012000,110010007012000,60644,0,1060,399,307,39,0,35,0,18,4,0,4,0,43,285,35,0,35,0,6,3,0,3,0,387,298,33,0,32,0,16,3,0,3,0,41,277,30,0,32,0,4,2,0,2,0,769,318,25,14.98407298,0.02341261,463
-77.077607609842445,38.929892226591861,516,0007012,2001,110010007012001,110010007012001,19519,0,250,248,218,5,0,18,0,7,0,0,2,0,28,196,4,0,18,0,2,0,0,2,0,244,214,5,0,17,0,6,0,0,2,0,27,192,4,0,17,0,2,0,0,2,0,212,196,16,4.82272837,0.00753551,464
-77.078299675921954,38.927863124335715,517,0007013,3000,110010007013000,110010007013000,46992,0,356,703,651,14,1,27,0,10,0,1,5,0,27,634,14,0,27,0,2,0,1,4,0,680,632,13,1,24,0,6,0,1,2,0,23,616,13,0,24,0,1,0,1,1,0,292,515,89,10.64527705,0.01663325,465
-77.079765489218488,38.928852927433937,518,0007013,3001,110010007013001,110010007013001,38856,0,569,136,136,0,0,0,0,0,1,0,2,0,6,130,0,0,0,0,0,1,0,2,0,133,130,0,0,0,0,0,1,0,2,0,5,125,0,0,0,0,0,1,0,2,0,479,88,6,9.68962956,0.01514005,466
-77.080383528196705,38.92683374164524,519,0007013,3002,110010007013002,110010007013002,29717,0,329,329,308,17,2,2,0,0,0,0,0,0,13,295,17,2,2,0,0,0,0,0,0,323,302,17,2,2,0,0,0,0,0,0,10,292,17,2,2,0,0,0,0,0,0,275,245,30,8.21917047,0.01284245,467
-77.077760231553896,38.926717054933498,520,0007013,3003,110010007013003,110010007013003,15964,0,74,71,64,0,0,7,0,0,1,1,0,0,7,58,0,0,6,0,0,1,1,0,0,67,57,0,0,7,0,0,1,1,0,0,5,53,0,0,6,0,0,1,1,0,0,44,40,4,3.94446807,0.00616323,468
-77.076272124781838,38.930321179162746,521,0007014,4000,110010007014000,110010007014000,18689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61773425,0.00721521,469
-77.075639216289957,38.929376013674492,522,0007014,4001,110010007014001,110010007014001,19879,0,80,79,63,0,0,16,0,0,0,0,0,0,3,60,0,0,16,0,0,0,0,0,0,72,56,0,0,15,0,0,0,0,0,0,3,53,0,0,15,0,0,0,0,0,0,33,30,3,4.91180946,0.0076747,470
-77.07523336643014,38.928283997656756,523,0007014,4002,110010007014002,110010007014002,17495,0,67,62,59,1,0,2,0,0,2,0,3,0,1,58,1,0,2,0,0,2,0,3,0,51,47,1,0,2,0,0,0,0,1,0,1,46,1,0,2,0,0,0,0,1,0,24,24,0,4.32274061,0.00675428,471
-77.073936047176986,38.928252096137797,524,0007014,4003,110010007014003,110010007014003,19678,0,370,357,307,22,0,20,4,4,5,5,5,1,22,289,22,0,20,4,3,3,3,5,1,329,275,18,0,19,3,2,5,5,4,1,22,257,18,0,19,3,1,3,3,4,1,244,216,28,4.8619926,0.00759686,472
-77.073907999581976,38.926864162953279,525,0007014,4004,110010007014004,110010007014004,18571,0,362,350,295,16,0,27,0,12,5,1,7,0,35,271,16,0,26,0,4,3,1,7,0,344,278,16,0,27,0,12,5,1,6,0,34,255,16,0,26,0,4,3,1,6,0,274,251,23,4.58863525,0.00716974,473
-77.075231959804384,38.926864051205676,526,0007014,4005,110010007014005,110010007014005,15678,0,57,57,56,1,0,0,0,0,0,0,0,0,3,53,1,0,0,0,0,0,0,0,0,42,41,1,0,0,0,0,0,0,0,0,3,38,1,0,0,0,0,0,0,0,0,21,21,0,3.87361173,0.00605252,474
-77.076443367582229,38.926862698122804,527,0007014,4006,110010007014006,110010007014006,15713,0,66,66,64,0,0,2,0,0,0,0,0,0,0,64,0,0,2,0,0,0,0,0,0,54,52,0,0,2,0,0,0,0,0,0,0,52,0,0,2,0,0,0,0,0,0,25,24,1,3.88231957,0.00606612,475
-77.076446187915636,38.928283210048484,528,0007014,4007,110010007014007,110010007014007,17390,0,81,81,68,10,1,2,0,0,0,0,0,0,1,67,10,1,2,0,0,0,0,0,0,61,48,10,1,2,0,0,0,0,0,0,1,47,10,1,2,0,0,0,0,0,0,26,25,1,4.29680744,0.00671376,476
-77.0758834139843,38.925847059129303,529,0007014,4008,110010007014008,110010007014008,16000,0,34,34,32,0,0,2,0,0,0,0,0,0,3,29,0,0,2,0,0,0,0,0,0,27,25,0,0,2,0,0,0,0,0,0,2,23,0,0,2,0,0,0,0,0,0,15,14,1,3.95333925,0.00617709,477
-77.074242846011515,38.92589063666702,530,0007014,4009,110010007014009,110010007014009,4433,0,16,16,13,0,0,3,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,14,11,0,0,3,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,7,7,0,1.09523923,0.00171131,478
